channel_number,OMR_Flow,channel_id,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi,Alt,length_feet,upnode,downnode
158,-2000,146,131,0.937230273380224,0.9200611737983606,0.8894767263075173,0.9279583669033724,0.9197013220464064,0.8681817970547241,-1,0.920065885678247,0.8702948225534213,Alt2b,2088,131,132
158,-2000,146,131,0.9443981919134764,0.9285496252764384,0.8543168075909666,0.9330659598128018,0.9262400684734936,0.8888895736560946,-1,0.9233322032947638,0.8742529724606466,Alt2d,2088,131,132
159,-2000,147,132,0.9321188036710236,0.9114215650269668,0.8223012108991871,0.925344448536086,0.9066481306297816,0.8615881321564908,-1,0.9082841815692808,0.817985697067502,Alt2d,4306,132,133
159,<-5500,147,132,0.8232307365729261,-1,-1,0.802908910360418,0.7997231945957484,-1,0.8604657502856579,0.8312147510629532,0.7701662750588804,Alt2b,4306,132,133
159,<-5500,147,132,0.817117129289114,0.8248591940994587,-1,0.769551815643711,0.7672887944639211,0.7467661999616836,0.7421879108226305,0.7135834765114373,0.6847594644774927,Alt1,4306,132,133
159,-5000,147,132,0.8506244301140956,0.8556444714685022,0.8838367151045406,0.8449599728976114,0.8494135065226237,0.820760472245803,0.8536544110152513,0.8287803754852525,0.7426725309336146,Alt2b,4306,132,133
159,-5000,147,132,0.8529460015167162,0.8593134112028249,0.8838345383936727,0.8450906816499566,0.849273417432508,0.8206283007639137,0.85762339293454,0.828899225688956,0.7425160369267623,Alt2d,4306,132,133
159,-3500,147,132,0.8873609063321138,0.878263761498512,0.8473187723118345,0.8725413595369604,0.8566053626590203,0.8177198316393709,0.8793927185304206,0.8546657902151189,0.7827138896224504,Alt2c,4306,132,133
159,-3500,147,132,0.884352138127539,0.8712964969779269,0.84734921041571,0.8802623932641733,0.854188999027532,0.8120755401987653,0.8896030522809939,0.856879713015006,0.7655477643375171,Alt4,4306,132,133
159,-2000,147,132,0.9257658843300666,0.9134807139379484,0.8866370286447379,0.9483964760643784,0.9116619948183226,0.8865107978082152,-1,0.9256114364273345,0.8103529343026478,NAA,4306,132,133
159,-5000,147,132,0.8565591252008355,0.8541495109790238,0.8517923675752185,0.8493385951805109,0.8400656549563639,0.8043570627827158,-1,-1,0.7466614128870225,Alt1,4306,132,133
159,-2000,147,132,0.9228989773035352,0.9023227908343612,0.8587379898280856,0.9292449134309044,0.9013618679998212,0.8349420658549694,-1,0.9103971390496683,0.806155920181598,Alt4,4306,132,133
159,<-5500,147,132,0.8227287432910559,-1,-1,0.8058610916055495,0.7995526559006549,-1,0.8603486812686341,0.8312076564778128,0.7700414842021884,Alt2a,4306,132,133
159,-2000,147,132,0.9280632317272296,0.9092224530897276,0.8587654031344575,0.9284391533862852,0.9073391242351736,0.8579925549775975,-1,0.9083562123303304,0.808971769402851,Alt2c,4306,132,133
159,<-5500,147,132,0.8190443520384452,-1,-1,0.8079148189469741,0.7999675319607491,-1,0.8603460277163186,0.8311933683076905,0.7703352447646558,Alt2c,4306,132,133
159,<-5500,147,132,0.8200778063008562,-1,-1,0.7977015538025077,0.7996613733285262,0.8220818699317458,0.8602453303889172,0.8311432743852066,0.793525623864734,NAA,4306,132,133
159,-5000,147,132,0.8507883365100236,0.8593180117293975,0.8663827958034488,0.8460003248422289,0.8492995584175068,0.8206951801012887,0.8542413994819374,0.828862776223642,0.7426653154453691,Alt2c,4306,132,133
159,-3500,147,132,0.8848786109540089,0.8778418164104749,0.8477364190916872,-1,0.8727738838152872,0.8179979423119416,0.912539011295918,0.8964658587046949,0.7778652220266299,Alt1,4306,132,133
159,<-5500,147,132,0.8189508390263828,-1,-1,0.8079311265169227,0.7998590211460294,-1,0.852521026294739,0.8312844597082203,0.7703158821614756,Alt2d,4306,132,133
159,-2000,147,132,0.9291789238550016,0.8938124994932207,0.85150462589688,0.9213608203399156,0.9012315227793152,0.8416109242127384,-1,-1,0.7937467570670592,Alt1,4306,132,133
159,-2000,147,132,0.9244758405521346,0.9017717138102448,0.8614625821747308,0.9245501384044936,0.9016117893271648,0.8352159372289103,-1,0.9084290162063816,0.8149306533799767,Alt2b,4306,132,133
159,-3500,147,132,0.8887901894471234,0.8780921923144646,0.8625806563001395,0.8717055933839537,0.856882998804141,0.8155320780171089,0.8808627232638169,0.8571813961717594,0.7874193359371167,Alt2d,4306,132,133
159,-5000,147,132,0.850697062654493,0.855634827643891,0.8838073127074125,0.8447586780596856,0.849106604571361,0.8205497015495138,0.8540246244226701,0.8283183092450772,0.7427354880581627,Alt2a,4306,132,133
159,-3500,147,132,0.8830489952372171,0.8755451731136537,0.848159861145474,0.8739361315319519,0.8504672508672307,0.8138472228988994,0.8793319982291182,0.8483691955468663,0.7650029034531154,Alt2a,4306,132,133
159,-2000,147,132,0.9231060218795374,0.9014046520218876,0.8589886127242701,0.9239640911960996,0.9015917360448296,0.8350756395106749,-1,0.9083936292036922,0.8142425008541696,Alt2a,4306,132,133
159,-5000,147,132,0.851270770049193,0.854114952491972,0.8592755596122389,0.8513817265216076,0.8430014575732755,0.8381612855182811,0.854331835434828,0.8239430609010938,0.760266638787665,NAA,4306,132,133
159,-5000,147,132,0.8475212853309002,0.8542302009548777,0.8838191285042624,0.8448784501068369,0.8325286373406656,0.8156982721727798,0.8516144151670846,0.8241518345710465,0.7433596091718291,Alt4,4306,132,133
159,-3500,147,132,0.8909053072062207,0.8706521825088972,0.8668600050473289,0.8731001708428016,0.8536423326291921,0.8125274819513396,0.8906750217525965,0.8580768929159435,0.7709437044426132,NAA,4306,132,133
159,-3500,147,132,0.8844988990487417,0.874442746907607,0.8481303121902217,0.8718349611812259,0.8509612568790645,0.8124869632714855,0.8793881036083708,0.848816480911142,0.7652232276630835,Alt2b,4306,132,133
159,<-5500,147,132,0.827880532876849,0.8317103687828602,-1,0.8264292434644587,0.8270931418654904,0.8181438455396898,-1,0.8402226426092959,0.7540154059234051,Alt4,4306,132,133
160,-3500,148,133,0.830446394713058,0.8211804402852537,0.7574411398415286,0.8258924387175858,0.7923491836206431,0.714080891204862,0.8501018565945242,0.8033072509745959,0.6687643969207784,Alt4,6956,133,31
160,-3500,148,133,0.8335478481439271,0.8232872084361234,0.7641980919204512,-1,0.813336976188651,0.728551448329228,0.881821667710469,0.8516418533642368,0.6846371241811787,Alt1,6956,133,31
160,-2000,148,133,0.8968911424975536,0.8667568345774069,0.7959034421464068,0.901447032957108,0.8650435897023405,0.7600746416991518,-1,0.8765872035409679,0.7312346223566145,Alt2a,6956,133,31
160,<-5500,148,133,0.7248673132978326,-1,-1,0.7046686943624918,0.6973431059993436,-1,0.7875458964789789,0.7573246823822015,0.6571377191668122,Alt2d,6956,133,31
160,-5000,148,133,0.7857220123916925,0.7962252350936296,0.8100133184809314,0.771460172884827,0.7793269787619513,0.7488670610590709,0.7935770211148822,0.7486066648616638,0.6416212940452678,Alt2b,6956,133,31
160,<-5500,148,133,0.7383074390506974,0.7568152360856525,-1,0.7381183744228281,0.7488470941212558,0.7442331928587369,-1,0.773250598533352,0.6386441755479578,Alt4,6956,133,31
160,<-5500,148,133,0.7226531111080443,-1,-1,0.689178527390623,0.6968697387429893,0.7496111268852832,0.8021518494397081,0.7568949661652294,0.6923556651627939,NAA,6956,133,31
160,-3500,148,133,0.8361314127577264,0.8241889657402398,0.7772137533494777,0.8202286091926506,0.7959535912574734,0.7231524613452601,0.8376226090302133,0.8008795748886471,0.7118992016895866,Alt2d,6956,133,31
160,-2000,148,133,0.8999227734260146,0.8751767952472502,0.79136528203397,0.9041054666053856,0.8727637258169866,0.7943685544759076,-1,0.8785554835429316,0.7349754928794429,Alt2c,6956,133,31
160,<-5500,148,133,0.7244910420745592,-1,-1,0.7058186986413995,0.6975170729544271,-1,0.8020531153799826,0.757027411104526,0.6572927936780475,Alt2c,6956,133,31
160,-2000,148,133,0.9027007929601796,0.8541700819784063,0.780151702935786,0.8915807566343587,0.8669905070314943,0.7747543031964298,-1,-1,0.7106614204847154,Alt1,6956,133,31
160,-2000,148,133,0.8960101459076628,0.8676148875409404,0.8002960558456962,0.9022163943674252,0.8650653348671746,0.7603529751317825,-1,0.8766305299794035,0.7321717469477573,Alt2b,6956,133,31
160,-5000,148,133,0.7856024227620173,0.7962862193221133,0.8099647560295743,0.7711433456897648,0.7774727763121265,0.7479582913357502,0.7941904050011982,0.7479184578680859,0.6416712910180677,Alt2a,6956,133,31
160,<-5500,148,133,0.7294323635677677,-1,-1,0.6959682576350512,0.6971266384104929,-1,0.8022712316118443,0.7572298948798112,0.6570271124986404,Alt2b,6956,133,31
160,<-5500,148,133,0.7233123011601336,0.7405149210768923,-1,0.6443368098905649,0.6537238640549098,0.6294757229415731,0.6162104395529944,0.592105270741476,0.5561975471307384,Alt1,6956,133,31
160,-3500,148,133,0.8351985849177361,0.8281083986465448,0.7582580040176234,0.8231777851722742,0.7947930858861042,0.7264710280987685,0.8347262111714902,0.7975717762445582,0.7039776128751313,Alt2c,6956,133,31
160,-5000,148,133,0.7779370169202323,0.7938984449038128,0.8100912260843006,0.7786848925457692,0.75986708181345,0.7398047683835474,0.7940033304424833,0.753965220084907,0.6490077222591459,Alt4,6956,133,31
160,-5000,148,133,0.7779158344014938,0.7765410180921446,0.7740745857189554,0.7698300025386932,0.7611812285025286,0.7766454748501104,0.7934970563002129,0.7432468720425658,0.6675336765078449,NAA,6956,133,31
160,-5000,148,133,0.7886166046867303,0.8006403272001184,0.8100105316297718,0.7726972634147858,0.7791002998746098,0.7484022811408042,0.8007581114691695,0.7476799475495616,0.6409406470105441,Alt2d,6956,133,31
160,<-5500,148,133,0.7285525858197461,-1,-1,0.7008918755713133,0.6967390541603162,-1,0.8023031517908837,0.7572193915499962,0.6568098920277552,Alt2a,6956,133,31
160,-2000,148,133,0.9050829831771044,0.8787381189800963,0.7233477504873626,0.9013837434336996,0.8714178123254738,0.7997086617842492,-1,0.8783179944056919,0.7466675514764839,Alt2d,6956,133,31
160,-2000,148,133,0.8986910649788141,0.876987870454159,0.81921559030056,0.9246880832204274,0.8678853686481497,0.821623367490014,-1,0.8942160914112802,0.7290853386725223,NAA,6956,133,31
160,-3500,148,133,0.8304190924122753,0.8252657145383462,0.7606643333130003,0.8217629423520519,0.7873279007077727,0.7220806832941491,0.8348133232015481,0.7911807237524628,0.6803543512147502,Alt2b,6956,133,31
160,-5000,148,133,0.7856889509743122,0.7778857347775415,0.757772797621997,0.771164520198784,0.7644388418904312,0.6985683565185533,-1,-1,0.6578810852887333,Alt1,6956,133,31
160,-3500,148,133,0.8293317990803232,0.8267875817171083,0.7606677021794754,0.8229955819499704,0.787008156557269,0.7238334152193113,0.834714650441728,0.7905426852090722,0.6801097862080479,Alt2a,6956,133,31
160,-3500,148,133,0.8384978762481436,0.8180421155252163,0.7732045772317522,0.8230243640817713,0.795757225142723,0.7401063231704754,0.851982789675434,0.8061574725369766,0.6947389078135825,NAA,6956,133,31
160,-2000,148,133,0.89590254817145,0.867835456301176,0.7954917777620081,0.909931240382127,0.86507667685342,0.7596689451031482,-1,0.877244907385856,0.7252475532676325,Alt4,6956,133,31
160,-5000,148,133,0.786687629924169,0.8006811318012409,0.792100744612736,0.7731199333197178,0.7791494583602124,0.7486323042164756,0.7945281856579334,0.7476713525548373,0.6414436443320356,Alt2c,6956,133,31
161,-5000,149,133,0.8779111836197322,0.8860455946001196,0.914359219749794,0.8737989738831967,0.8796955297037732,0.8649849423767643,0.8859984396176647,0.8626242902891779,0.8059748160170365,Alt2b,10808,133,134
161,-5000,149,133,0.8773913045092184,0.8855573815094439,0.8917870975163651,0.8779428255722329,0.8735230824991147,0.8783866370156254,0.885058587291847,0.8585832441322617,0.8170098718606532,NAA,10808,133,134
161,-3500,149,133,0.909540813113835,0.906474858756959,0.8916358804321238,0.8973609040525203,0.88491674661513,0.8538879668564323,0.9080310339949608,0.887672472936021,0.8368515612787735,Alt2d,10808,133,134
161,-2000,149,133,0.9376874570568686,0.9203639505579232,0.8905947985981298,0.940616722780924,0.9219350711090816,0.8714405109119147,-1,0.9304960913650296,0.856955632116256,Alt2a,10808,133,134
161,-2000,149,133,0.938710157848836,0.9207330890204116,0.8921213534758726,0.9411159549014848,0.92195258769389,0.8718613536526258,-1,0.9305164142116004,0.8574673742179162,Alt2b,10808,133,134
161,-3500,149,133,0.9076301665457722,0.9049791810581862,0.8798039682251286,-1,0.8989957061874921,0.8571273694969597,0.9338185138152852,0.921490894224418,0.8329185312675464,Alt1,10808,133,134
161,-3500,149,133,0.9049533679610892,0.9030665256507951,0.8796767502648807,0.8985950331684917,0.8781103072366979,0.8518373997620181,0.90605885262763175,0.8810120456980164,0.8201607447323307,Alt2a,10808,133,134
161,-2000,149,133,0.9374440560590448,0.9212218078478048,0.8904046212237225,0.9467138572857876,0.9220009855295416,0.8713660546185288,-1,0.9322272028463156,0.85191528666414,Alt4,10808,133,134
161,-3500,149,133,0.9117277056892464,0.899969014861335,0.8979443210664669,0.8996670156247034,0.8829671105695723,0.8571965502149613,0.9172230484650956,0.8904713316770032,0.826079719396523,NAA,10808,133,134
161,<-5500,149,133,0.8511851172695869,0.8600638994501575,-1,0.8105101723718634,0.8102326030988594,0.8063347373919204,0.7978564079286377,0.7744379699733484,0.7593855099397105,Alt1,10808,133,134
161,-5000,149,133,0.8781564445224799,0.8859914246663357,0.9143373473855584,0.8737184558681504,0.8797030927272553,0.8649237734281019,0.8862914631858191,0.8622362640594096,0.8060024420914773,Alt2a,10808,133,134
161,-5000,149,133,0.873689364095233,0.8849908060936015,0.9143620885927252,0.8733143619115805,0.865241762130331,0.859067222929889,0.8857573877222236,0.858676437239271,0.8058314932485716,Alt4,10808,133,134
161,-2000,149,133,0.9434340870846908,0.9130505738945472,0.8845360574156079,0.9397376091523998,0.9224926173464736,0.878170412313938,-1,-1,0.8453116599400324,Alt1,10808,133,134
161,<-5500,149,133,0.858468746261885,-1,-1,0.8404364061809398,0.8425918928734409,-1,0.8952555704405126,0.8722211477386426,0.8289744748687651,Alt2b,10808,133,134
161,-2000,149,133,0.9401306609944512,0.9318651796047328,0.9115916599490348,0.9611572654095728,0.9300532516236014,0.9110385349451952,-1,0.9442621647698928,0.8570052421499714,NAA,10808,133,134
161,-2000,149,133,0.9456071620803808,0.9298782812701836,0.8689834812026654,0.9415247839232846,0.9266791901429662,0.8916638239873662,-1,0.9312158879367026,0.8610848037234486,Alt2d,10808,133,134
161,-2000,149,133,0.9419555513477949,0.9277836603939612,0.8938297434635155,0.9441914354393875,0.9276843217785612,0.8897041700529243,-1,0.9312279024331838,0.8555611288397186,Alt2c,10808,133,134
161,-5000,149,133,0.8792496301803138,0.8889077755448663,0.8986484181181688,0.8749450143410723,0.8796381331446077,0.8649631093610494,0.8864605213444229,0.8628374658890027,0.8059587667694514,Alt2c,10808,133,134
161,<-5500,149,133,0.8615632937646398,0.8716612634704194,-1,0.8601153234643822,0.8654126814397033,0.8673612675329758,-1,0.8811688002440048,0.8180905625468817,Alt4,10808,133,134
161,-5000,149,133,0.8834315625453802,0.8897587855500986,0.8857972688655358,0.8795775790320806,0.8770884789260073,0.8515631533069855,-1,-1,0.8132872214453842,Alt1,10808,133,134
161,-3500,149,133,0.9083701903038373,0.9071496667094922,0.8796221203399504,0.8978720394152838,0.8849041952307761,0.8560519333296932,0.9061472079752422,0.8856461259481009,0.8337015111231019,Alt2c,10808,133,134
161,-3500,149,133,0.9066846807320408,0.9031795047926676,0.8796555490072911,0.8962372432477883,0.8787135343464297,0.8514119321911955,0.9061040856055202,0.8812830976033742,0.8203095897818059,Alt2b,10808,133,134
161,-3500,149,133,0.9067091130327866,0.8998144683430404,0.8789357794225916,0.906391584320664,0.8822569612509655,0.8503411285912481,0.9160076143690836,0.8881807864513614,0.8218680190336334,Alt4,10808,133,134
161,<-5500,149,133,0.855160455613044,-1,-1,0.8441123023612794,0.8426989267995787,-1,0.8873649842114464,0.872255064435949,0.8291217073355222,Alt2d,10808,133,134
161,<-5500,149,133,0.8542530713420926,-1,-1,0.8445799936840498,0.8427799207441682,-1,0.8951576099446265,0.8721997304218735,0.8291610753318659,Alt2c,10808,133,134
161,-5000,149,133,0.8813698025510589,0.8888937498557019,0.9143575684941738,0.8737458252635837,0.8796109017510484,0.8649341973266526,0.8894486733685216,0.862857087914738,0.8059619298965389,Alt2d,10808,133,134
161,<-5500,149,133,0.8541348003050568,-1,-1,0.837126627551167,0.8425254597330994,0.8703176197307869,0.895092337325666,0.8721652363290993,0.8449900320281656,NAA,10808,133,134
161,<-5500,149,133,0.8580826241003354,-1,-1,0.8428426080131963,0.8424502172055633,-1,0.8951681333637568,0.8722157672662035,0.8288884573121749,Alt2a,10808,133,134
162,-3500,150,134,0.9254577004215812,0.9214072484826604,0.904942224916199,-1,0.9262365454249007,0.8951559449961316,0.9442967244850168,0.9330622287271164,0.8823819938131419,Alt1,4261,134,34
162,-3500,150,134,0.9284860436313218,0.9228725945736308,0.9010852856401054,0.9240339187233988,0.9159302580068772,0.8954372840822513,0.9314027315761614,0.9187411840066624,0.8803851703273468,NAA,4261,134,34
162,-5000,150,134,0.9071359060958276,0.9057496734615113,0.9058384771793516,0.905100366707228,0.8988090492722673,0.907975301677676,0.9149492227982592,0.8996850702900085,0.885126982235832,NAA,4261,134,34
162,-2000,150,134,0.9566790654874128,0.9490132140306706,0.9085945038330288,0.9551608971771384,0.9472790008609258,0.9151737336400242,-1,0.9465483791649388,0.9021988520318954,Alt2c,4261,134,34
162,-3500,150,134,0.923662041031157,0.9260426509055244,0.9028245249707466,0.924387346430122,0.9130067365698648,0.8949478514728212,0.9275656339148856,0.9125216833647928,0.8790172791658717,Alt2a,4261,134,34
162,-2000,150,134,0.9539115043898768,0.9442545786065544,0.9182464736079866,0.9524979039555852,0.943237175212243,0.9005884891014893,-1,0.9458471348296278,0.9018411661958092,Alt2b,4261,134,34
162,-2000,150,134,0.9535183562143296,0.9445727917113722,0.917149068117344,0.9558959364388754,0.9433435867954928,0.9011028499722126,-1,0.9463635771285948,0.9022592939973038,Alt4,4261,134,34
162,-3500,150,134,0.9247778046220008,0.9242394878705702,0.9018325971598958,0.927132649734866,0.9150618568958802,0.8929240033734878,0.9326617147349568,0.917280107333308,0.8764029994637406,Alt4,4261,134,34
162,-5000,150,134,0.9088379605725208,0.90792853928392,0.9176910762262764,0.9059982110300984,0.9052762745400604,0.8975131241475555,0.9171568385358724,0.9017619096110604,0.8750945989167978,Alt2b,4261,134,34
162,<-5500,150,134,0.8859137345758364,0.8863169450400651,-1,0.854117420869254,0.8578440957647816,0.8523099395902954,0.8486470271476223,0.8420397539730772,0.8397787041006731,Alt1,4261,134,34
162,-5000,150,134,0.904478417383764,0.9073866778030794,0.9176642028835263,0.906049634715481,0.8992680824670394,0.8940332778550502,0.91577753231424,0.9009798447896264,0.8766826887637001,Alt4,4261,134,34
162,-3500,150,134,0.9250105761772666,0.9261819130400762,0.902839925222067,0.9234724444577284,0.9134490479067896,0.8941305580910112,0.9276063432869044,0.9124872779691676,0.8791349252618526,Alt2b,4261,134,34
162,<-5500,150,134,0.8877018757061914,-1,-1,0.8805373933944326,0.8803401295596827,-1,0.9193581744385152,0.9104977672055494,0.8833281703386526,Alt2c,4261,134,34
162,<-5500,150,134,0.892337756388447,0.8972647618553298,-1,0.8928492746500459,0.8970641621452314,0.8933915711374242,-1,0.904782493007974,0.8739564394279365,Alt4,4261,134,34
162,-2000,150,134,0.9583238059697444,0.9500424007917734,0.8773991021910035,0.9551369890035885,0.9475244984615562,0.9178044850817232,-1,0.9465668626988356,0.9053996028027028,Alt2d,4261,134,34
162,-5000,150,134,0.9082105573438982,0.9090194501606544,0.9126774951130942,0.906561458503042,0.9051695545383664,0.8974295859478981,0.917565506692591,0.9017620042331248,0.8750818778366612,Alt2c,4261,134,34
162,-2000,150,134,0.9553379712905185,0.953427750557449,0.9346678416207824,0.9696484345567288,0.9507666867416548,0.9343660794582548,-1,0.9582833204933574,0.9004489222888163,NAA,4261,134,34
162,-2000,150,134,0.9532482137917428,0.9442356601654612,0.9173004293260276,0.9520511927678056,0.9432210470005116,0.9010754055899116,-1,0.945832612871198,0.9009424142464068,Alt2a,4261,134,34
162,-2000,150,134,0.955674493427579,0.93893695041678,0.9111384698022028,0.954777787404584,0.9424834634833548,0.9106067498834752,-1,-1,0.8941537160467588,Alt1,4261,134,34
162,<-5500,150,134,0.8882388893779088,-1,-1,0.8795373992493282,0.88028519294387,-1,0.9142226790641726,0.9105205319623416,0.8832539167964,Alt2d,4261,134,34
162,<-5500,150,134,0.8862303618807837,-1,-1,0.8745516756989159,0.8801603931233482,0.8950070010375712,0.9191583874217149,0.9104608905538848,0.8900050020018875,NAA,4261,134,34
162,-5000,150,134,0.9089497856972,0.9077924883006993,0.917670411771865,0.90605997740178,0.903423363283374,0.8972225878967214,0.917379219523922,0.9015127026490856,0.87506764573774,Alt2a,4261,134,34
162,-5000,150,134,0.9061273248513176,0.9050753871039048,0.89796774546866,0.9049455875322956,0.9010948554550664,0.8823190785606417,-1,-1,0.8835408652778268,Alt1,4261,134,34
162,-5000,150,134,0.9098833888192736,0.9089746158024844,0.9176892068930304,0.9063878601761028,0.9051463106014652,0.8973485437284848,0.9202342857464596,0.9016703295113062,0.8749946659813689,Alt2d,4261,134,34
162,-3500,150,134,0.926197252940576,0.9273113768486482,0.9023518201564604,0.9239703438386764,0.9139922369010792,0.89505040206907,0.9276169484380408,0.9145347237883406,0.88558930249855,Alt2c,4261,134,34
162,<-5500,150,134,0.888529899063662,-1,-1,0.8781180771547734,0.8800937960037013,-1,0.91926235573562,0.9105356795345798,0.8833369030850172,Alt2a,4261,134,34
162,<-5500,150,134,0.8888494046983049,-1,-1,0.8760938463671297,0.8802263165121064,-1,0.9194101137561717,0.9105399779235426,0.8833949948237668,Alt2b,4261,134,34
162,-3500,150,134,0.9266253702518622,0.9246003686033616,0.907562932544711,0.9230910819981196,0.9142667289171154,0.8939564700623254,0.9289664886289252,0.9155455243590248,0.8883504721467894,Alt2d,4261,134,34
163,-5000,151,134,0.9240318201949064,0.9289982274436028,0.9326957979711666,0.9233396555758272,0.921180644463776,0.9247943564741,0.9283312938913624,0.9112140155788198,0.8861108625544493,NAA,5058,134,35
163,-5000,151,134,0.9211540576891653,0.9272007928460227,0.9454329905031252,0.9201133132781774,0.9166278547518673,0.9145487670115684,0.9279915069234586,0.9109903710401364,0.8795893834506245,Alt4,5058,134,35
163,-3500,151,134,0.941818282391528,0.9396303622642465,0.9267180530986152,0.9358060142691158,0.9258275454250812,0.9101422320290716,0.9409320120099642,0.9265340118424348,0.8890093918703841,Alt2b,5058,134,35
163,-5000,151,134,0.9236027794181936,0.9278507926458288,0.9454182450251198,0.9202477442001906,0.9240256214510332,0.9170198884863906,0.9283767969072892,0.913616373719616,0.878977602017975,Alt2b,5058,134,35
163,<-5500,151,134,0.9070992373009442,-1,-1,0.901025730159318,0.9000214851796089,-1,0.9327055601815004,0.9182256524186634,0.8912489213123792,Alt2c,5058,134,35
163,-3500,151,134,0.9429099130460176,0.9406833539073364,0.9270446221289028,-1,0.937604190575252,0.9132125420235564,0.95866459197635,0.949385388326503,0.8960753340220706,Alt1,5058,134,35
163,-5000,151,134,0.9240929340633938,0.9291698612883336,0.9368140359955316,0.9208742606504248,0.9239943331637044,0.9170167068082448,0.9287017767248132,0.9136542465025363,0.8789947789994678,Alt2c,5058,134,35
163,-2000,151,134,0.9619794145878804,0.9530338362766594,0.9331406589335796,0.9670545198167828,0.953002928527012,0.9230521310344212,-1,0.9573213874935744,0.9089905225729084,Alt4,5058,134,35
163,-2000,151,134,0.9646701123731832,0.9563371290900186,0.934994405541502,0.9656949584895458,0.956004699844599,0.9330687496612962,-1,0.9572888514058944,0.9110866045722472,Alt2c,5058,134,35
163,-2000,151,134,0.9657759326091274,0.9481671212453112,0.929272142071864,0.9629013018337804,0.9527464022629571,0.926254947566174,-1,-1,0.9021178059865184,Alt1,5058,134,35
163,-2000,151,134,0.9626563811998896,0.9527507818322952,0.9344047705611,0.9639756026297835,0.9528850467525816,0.9233121944603468,-1,0.9565878639851194,0.9123618473610404,Alt2b,5058,134,35
163,<-5500,151,134,0.9063513540915048,-1,-1,0.8957897351845384,0.8998122931344339,0.9189863221082856,0.9326669286605316,0.9182052965018852,0.9021892538282188,NAA,5058,134,35
163,-3500,151,134,0.9406939958637074,0.9405050068591574,0.926731507659871,0.9371759781341188,0.92542809158372,0.910581842949646,0.9409035285078572,0.926366793864222,0.8889198258627761,Alt2a,5058,134,35
163,<-5500,151,134,0.9088650789570092,-1,-1,0.8991738539566503,0.8997891900607107,-1,0.932716343853386,0.918222612343654,0.8910645803515004,Alt2a,5058,134,35
163,<-5500,151,134,0.906580425675464,0.9115933628181592,-1,0.8791060993541442,0.8807230444952194,0.8810691452471185,0.8711329011294013,0.8560541190798844,0.8497690124189403,Alt1,5058,134,35
163,<-5500,151,134,0.9091189611487278,-1,-1,0.8976368734129264,0.8999107387603354,-1,0.9327643852884184,0.918225992364399,0.8911181717435033,Alt2b,5058,134,35
163,-2000,151,134,0.9620536695771492,0.9525491682329684,0.9332615451547612,0.9636649711675328,0.952875185735787,0.9230929851276122,-1,0.9565755101850274,0.9119876415225924,Alt2a,5058,134,35
163,-3500,151,134,0.9451290639545552,0.9385083296059896,0.936533492681857,0.9370920670307404,0.9279253964141948,0.9129455746808324,0.9478071944692968,0.93205536349718765,0.8921891906061541,NAA,5058,134,35
163,-2000,151,134,0.9635604549755536,0.9592392370886276,0.9467593316298576,0.9761134700702256,0.9582386131401994,0.946646476392358,-1,0.9658394883557422,0.9125065619760674,NAA,5058,134,35
163,<-5500,151,134,0.9075519958159836,-1,-1,0.9003557572710227,0.8999705007569628,-1,0.927803102493738,0.9182499789734476,0.8912370536693343,Alt2d,5058,134,35
163,-3500,151,134,0.9437021653557351,0.9415703353135612,0.9332139352618016,0.936218007500161,0.928974974238872,0.9117781189514552,0.9423550711293156,0.929895638463718,0.8978086034236834,Alt2d,5058,134,35
163,-2000,151,134,0.9668056664214048,0.9575756070893104,0.919407268572032,0.9641394485173668,0.9555132468525016,0.9345116688621354,-1,0.95727458498823,0.9145595294561886,Alt2d,5058,134,35
163,<-5500,151,134,0.910883680122704,0.9177335683951378,-1,0.9108816665281873,0.9148086793922788,0.9170886513031086,-1,0.9230296542691692,0.8855281831574127,Alt4,5058,134,35
163,-5000,151,134,0.9269287629874136,0.931666707683632,0.9290244974750488,0.9254608167999768,0.9228879568838276,0.9093491026971474,-1,-1,0.8843307412709673,Alt1,5058,134,35
163,-5000,151,134,0.923618683445814,0.927802647768688,0.9454036530848674,0.9202451342272524,0.9240657779639392,0.9170081691988076,0.9285700712638312,0.9133631231758742,0.878980575729545,Alt2a,5058,134,35
163,-3500,151,134,0.9429844913980274,0.9416274196289328,0.9266240596513736,0.9365483300024297,0.9288993825524188,0.9126215796757448,0.9409698289576394,0.928834969747014,0.8959501200091531,Alt2c,5058,134,35
163,-3500,151,134,0.9418278579200828,0.9387639689895974,0.926150981746571,0.9419124343054982,0.9277787461674116,0.909576403230426,0.9474233688245292,0.931046754428225,0.8896473237946,Alt4,5058,134,35
163,-5000,151,134,0.9250959015250269,0.9291569140139369,0.9454170070990654,0.9202850491970388,0.9239742151135196,0.9170058764427622,0.9309112753577268,0.913676213006202,0.8790260014244706,Alt2d,5058,134,35
164,-2000,152,144,0.9099775524951014,0.8641442188034324,0.8190721596813164,0.906647716728902,0.8801204157496983,0.8068710439282927,-1,-1,0.7515937512210061,Alt1,3332,144,135
164,-3500,152,144,0.8538927412991996,0.8510715782355122,0.8095579399654123,-1,0.84204493525070645,0.7751247442244333,0.8928361140838195,0.8763006883391098,0.731585648192573,Alt1,3332,144,135
